FCPT.L,93, 4:37PM,01/13/2010,-0.6,94.2,94.2,91.55,5869,Max Growth
PLI.L,215.5, 4:39PM,01/13/2010,-0.6,215,216.9,213,1496,Max Growth
DEB.L,73.95, 4:35PM,01/13/2010,-0.55,73.8,75.85,73.2,105937,Max Growth
AGS.L,118, 4:35PM,01/13/2010,-0.5,117.6,119,117.2,19458,Max Growth
AV.L,409, 4:35PM,01/13/2010,-0.5,409.3,414.4,407.4,70603,Max Growth
BAB.L,585.5, 4:35PM,01/13/2010,-0.5,583.5,586.5,580.5,2056,Max Growth
BABS.L,159.5, 4:35PM,01/13/2010,-0.5,160,160.5,158.8,2252,Max Growth
BRBY.L,585.5, 4:35PM,01/13/2010,-0.5,582,589,577,16393,Max Growth
BVS.L,444.1, 4:35PM,01/13/2010,-0.5,450,450.2,442,7030,Max Growth
CHLD.L,185.5, 4:35PM,01/13/2010,-0.5,186.2,186.2,184.3,3643,Max Growth
HMSO.L,399.9, 4:35PM,01/13/2010,-0.5,397.4,402.6,397.4,17722,Max Growth
IEM.L,119.5, 4:35PM,01/13/2010,-0.5,120.2,120.8,119.5,917,Max Growth
INPP.L,113.8, 4:35PM,01/13/2010,-0.5,114.3,114.3,113.7,1365,Max Growth
SXS.L,764, 4:35PM,01/13/2010,-0.5,750.5,766,750,2585,Max Growth
BBA.L,175, 4:35PM,01/13/2010,-0.4,174,177,174,3680,Max Growth
ECM.L,174, 4:36PM,01/13/2010,-0.4,174.6,175.5,173.8,4896,Max Growth
ITV.L,55.7, 4:35PM,01/13/2010,-0.35,55.7,56.15,55.2,104976,Max Growth
MARS.L,88.3, 4:35PM,01/13/2010,-0.35,89.15,89.3,87.4,8734,Max Growth
HLMA.L,246.8, 4:35PM,01/13/2010,-0.3,248.2,248.2,246,3868,Max Growth
INVP.L,447, 4:35PM,01/13/2010,-0.3,443.4,452.9,443.4,7608,Max Growth
TT.L,263.1, 4:35PM,01/13/2010,-0.3,263.5,264.3,261.4,25714,Max Growth
DDT.L,79, 4:36PM,01/13/2010,-0.2,79,79.55,78.35,33839,Max Growth
RSL.L,86.85, 4:35PM,01/13/2010,-0.15,87,87.9,85.7,41885,Max Growth
TW.L,42.15, 4:35PM,01/13/2010,-0.15,42.37,42.93,42.01,147336,Max Growth
INCH.L,29.77, 4:35PM,01/13/2010,-0.12,29.95,30,29.75,156683,Max Growth
EMG.L,312, 4:35PM,01/13/2010,-0.1,311.3,319.6,310.4,116495,Max Growth
GFS.L,264.4, 4:35PM,01/13/2010,-0.1,263.2,264.5,260.8,28157,Max Growth
KESA.L,145.9, 4:35PM,01/13/2010,-0.1,146,146,143.8,36194,Max Growth
BHME.L,17.06, 4:35PM,01/13/2010,-0.08,17.2,17.2,17.05,80,Max Growth
BHGU.L,10.75, 4:35PM,01/13/2010,-0.05,10.8,10.8,10.72,633,Max Growth
BSET.L,116, 4:35PM,01/13/2010,0,116,116,114.6,232,Max Growth
CPR.L,924.5, 4:35PM,01/13/2010,0,926,930.5,914,527,Max Growth
IPF.L,235, 4:35PM,01/13/2010,0,233,235,230,7475,Max Growth
SSE.L,1172, 4:35PM,01/13/2010,0,1171,1181,1166,11029,Max Growth
STOB.L,133, 4:37PM,01/13/2010,0,131.4,133,131.1,2304,Max Growth
TSCO.L,421, 4:35PM,01/13/2010,0,418,426.45,417.65,129397,Max Growth
LLOY.L,56, 4:35PM,01/13/2010,0.03,55.64,56.2,55.16,1175981,Max Growth
LGEN.L,82.95, 4:35PM,01/13/2010,0.05,82.9,83.9,82.25,209075,Max Growth
DSGI.L,37.53, 4:35PM,01/13/2010,0.09,37.25,38.24,37.25,186975,Max Growth
GMG.L,100.1, 4:35PM,01/13/2010,0.1,101.5,103.2,99.8,63743,Max Growth
NWG.L,270.1, 4:35PM,01/13/2010,0.1,268.8,271.6,268.8,7818,Max Growth
VOD.L,137.9, 4:35PM,01/13/2010,0.15,137.5,139,137.05,980965,Max Growth
BA.L,366.5, 4:35PM,01/13/2010,0.2,365.9,367.7,363.9,64968,Max Growth
HOME.L,283.5, 4:35PM,01/13/2010,0.2,281.1,284.5,281.1,60429,Max Growth
JKX.L,293.4, 4:35PM,01/13/2010,0.2,297.6,298.8,289,1468,Max Growth
RR.L,495.2, 4:35PM,01/13/2010,0.2,492.6,499,492.5,43877,Max Growth
SKS.L,126.4, 4:35PM,01/13/2010,0.2,126.7,127.4,125.5,7239,Max Growth
BOK.L,46.25, 4:35PM,01/13/2010,0.25,46.25,46.99,46,134105,Max Growth
FGP.L,415.1, 4:35PM,01/13/2010,0.3,412.2,421.7,412,9653,Max Growth
MONY.L,74.4, 4:35PM,01/13/2010,0.3,73,77,73,418,Max Growth
MTO.L,234.8, 4:35PM,01/13/2010,0.3,232.3,236.4,231.4,5222,Max Growth
SVI.L,141.3, 4:35PM,01/13/2010,0.3,141.9,143,139.5,1119,Max Growth
